129.0,35.20047378540039,21.233898162841797,3.0,1.0,1.0,
129.0,35.20047378540039,34.866355895996094,1.0,1.0,1.0,
130.0,21.167062759399414,49.20048522949219,
229.0,6.532219409942627,6.39857816696167,
229.0,7.133651256561279,35.06683349609375,
229.0,5.63007116317749,47.99761962890625,
229.0,4.92840051651001,49.10024642944336,
229.0,5.229116439819336,54.91408920288086,
229.0,6.832935333251953,57.21957778930664,
229.0,9.038185119628906,58.32220458984375,
229.0,10.842480659484863,57.62053298950195,
229.0,10.942719459533691,52.60860061645508,
229.0,10.341287612915039,42.68497085571289,
229.0,9.840094566345215,36.06922149658203,
229.0,9.238662719726562,27.649173736572266,
229.0,8.13603687286377,26.646785736083984,
229.0,6.231503009796143,24.44153594970703,
229.0,7.233889579772949,17.625307083129883,
229.0,9.138423919677734,15.420056343078613,
229.0,12.346060752868652,10.307886123657227,
229.0,16.355607986450195,8.904544830322266,
229.0,19.763721466064453,10.608601570129395,
229.0,21.066823959350586,16.522682189941406,
229.0,20.966585159301758,21.835330963134766,
229.0,20.164676666259766,30.75657081604004,
229.0,19.663482666015625,44.4892692565918,
229.0,19.86396026611328,46.19332504272461,
231.0,7.133651256561279,64.43675994873047,
230.0,48.933170318603516,12.212420463562012,1.0,
131.0,49.033409118652344,17.22435188293457,
